Wall time,Step,Value
1727048761.790193,0,0.7823312282562256
1727048761.837068,1,0.727418839931488
1727048761.8889303,2,0.6825117468833923
1727048761.9379504,3,0.645114004611969
1727048761.9818332,4,0.6134218573570251
1727048762.0312316,5,0.5862401723861694
1727048762.0830941,6,0.5628390908241272
1727048762.1369495,7,0.5427493453025818
1727048762.1868167,8,0.5261669754981995
1727048762.237391,9,0.513012170791626
1727048762.2842672,10,0.5031494498252869
1727048762.336127,11,0.4963803291320801
1727048762.3949711,12,0.4921126365661621
1727048762.475754,13,0.48971277475357056
1727048762.5475628,14,0.48834913969039917
1727048762.605407,15,0.48729774355888367
1727048762.6592638,16,0.48614931106567383
1727048762.7096212,17,0.48466619849205017
1727048762.7525063,18,0.4827690124511719
1727048762.809354,19,0.4804672300815582
1727048762.8642075,20,0.47777408361434937
1727048762.9160705,21,0.4748595356941223
1727048762.9679303,22,0.471912145614624
1727048763.007824,23,0.4691414535045624
1727048763.0656693,24,0.4667128324508667
1727048763.1235144,25,0.46462491154670715
1727048763.1634076,26,0.46277666091918945
1727048763.2222502,27,0.46098363399505615
1727048763.2731147,28,0.45923876762390137
1727048763.3229814,29,0.4574931859970093
1727048763.3748426,30,0.45574456453323364
1727048763.4177272,31,0.4540555477142334
1727048763.4646027,32,0.45249128341674805
1727048763.5144691,33,0.45110541582107544
1727048763.567327,34,0.4499560296535492
1727048763.6301606,35,0.448975533246994
1727048763.6935546,36,0.44806358218193054
1727048763.7504022,37,0.447162926197052
1727048763.809568,38,0.4462156295776367
1727048763.8574402,39,0.4453061521053314
1727048763.9152865,40,0.44438207149505615
1727048763.9701974,41,0.44342851638793945
1727048764.0150764,42,0.44251158833503723
1727048764.0689337,43,0.44160664081573486
1727048764.126778,44,0.44083350896835327
1727048764.1706605,45,0.4401187002658844
1727048764.2324946,46,0.43947649002075195
1727048764.2843566,47,0.4389147460460663
1727048764.3332257,48,0.43841904401779175
1727048764.3830922,49,0.43797123432159424
1727048764.4319618,50,0.43755289912223816
1727048764.4808311,51,0.43717530369758606
1727048764.5356848,52,0.43678754568099976
1727048764.5895412,53,0.4363887906074524
1727048764.6384106,54,0.43597882986068726
1727048764.6798272,55,0.43556511402130127
1727048764.7346807,56,0.43516644835472107
1727048764.7825518,57,0.43484067916870117
1727048764.8443875,58,0.43452104926109314
1727048764.9022326,59,0.4341549873352051
1727048764.9620721,60,0.4337293803691864
1727048765.0199175,61,0.43328940868377686
1727048765.0647974,62,0.43284136056900024
1727048765.1166584,63,0.43240660429000854
1727048765.1655278,64,0.43201589584350586
1727048765.2183867,65,0.43165624141693115
1727048765.2692497,66,0.4313257038593292
1727048765.3151276,67,0.4309903681278229
1727048765.3669899,68,0.4306536912918091
1727048765.4238374,69,0.4303273558616638
1727048765.4707117,70,0.43001487851142883
1727048765.5185838,71,0.4297175705432892
1727048765.5704446,72,0.4294262230396271
1727048765.6183171,73,0.4291238784790039
1727048765.6717005,74,0.42881685495376587
1727048765.7155824,75,0.4284966289997101
1727048765.7594657,76,0.4281730055809021
1727048765.8153164,77,0.4278734028339386
1727048765.8691728,78,0.4275796413421631
1727048765.9180417,79,0.42730212211608887
1727048765.963919,80,0.42703115940093994
1727048766.0197701,81,0.4267602562904358
1727048766.083599,82,0.4264885485172272
1727048766.1454337,83,0.42621639370918274
1727048766.2022815,84,0.4259459972381592
1727048766.248159,85,0.42567893862724304
1727048766.2980254,86,0.4254196286201477
1727048766.3379185,87,0.42516961693763733
1727048766.3877857,88,0.42493125796318054
1727048766.437652,89,0.42470213770866394
1727048766.4945002,90,0.4244600832462311
1727048766.5463614,91,0.4242197573184967
1727048766.6381161,92,0.42398181557655334
1727048766.7124665,93,0.4237479567527771
1727048766.7762961,94,0.42352262139320374
1727048766.8321455,95,0.4232928454875946
1727048766.8850048,96,0.42306867241859436
1727048766.9368668,97,0.42284712195396423
1727048766.9957082,98,0.4226266145706177
1727048767.0455751,99,0.42240217328071594
