Wall time,Step,Value
1727047232.3924472,0,0.3832888901233673
1727047232.4153602,1,0.48533332347869873
1727047232.443285,2,0.5726222395896912
1727047232.468219,3,0.6480000019073486
1727047232.4921553,4,0.6970666646957397
1727047232.5170891,5,0.7200000286102295
1727047232.6421514,6,0.7319111227989197
1727047232.7088616,7,0.7386666536331177
1727047232.77668,8,0.746666669845581
1727047232.8205655,9,0.7550222277641296
1727047232.850483,10,0.762666642665863
1727047232.8794057,11,0.7655110955238342
1727047232.9093254,12,0.7681778073310852
1727047232.9372501,13,0.7729777693748474
1727047232.9711604,14,0.7747555375099182
1727047233.0040722,15,0.7774222493171692
1727047233.0379815,16,0.7800889015197754
1727047233.0808668,17,0.7827555537223816
1727047233.3631117,18,0.7845333218574524
1727047233.467832,19,0.7854222059249878
1727047233.6438067,20,0.7870222330093384
1727047233.7695618,21,0.7868444323539734
1727047233.9157217,22,0.7879111170768738
1727047234.0733,23,0.7866666913032532
1727047234.1138349,24,0.788266658782959
1727047234.144751,25,0.7902222275733948
1727047234.1756697,26,0.7912889122962952
1727047234.2055886,27,0.7925333380699158
1727047234.2365057,28,0.795377790927887
1727047234.2664258,29,0.7955555319786072
1727047234.2923574,30,0.7969777584075928
1727047234.3192844,31,0.7982222437858582
1727047234.3471458,32,0.7994666695594788
1727047234.3730757,33,0.8005333542823792
1727047234.3990204,34,0.8017777800559998
1727047234.4269323,35,0.8017777800559998
1727047234.4518654,36,0.8008888959884644
1727047234.476799,37,0.800000011920929
1727047234.5027292,38,0.8010666370391846
1727047234.5286608,39,0.8010666370391846
1727047234.5506017,40,0.80231112241745
1727047234.5755348,41,0.8026666641235352
1727047234.6004684,42,0.8032000064849854
1727047234.6263232,43,0.8033778071403503
1727047234.6532512,44,0.8042666912078857
1727047234.677282,45,0.8056889176368713
1727047234.7042098,46,0.8051555752754211
1727047234.730141,47,0.8039110898971558
1727047234.7540767,48,0.804622232913971
1727047234.7820022,49,0.8040888905525208
1727047234.8059382,50,0.8040888905525208
1727047234.8328657,51,0.8051555752754211
1727047234.856802,52,0.8047999739646912
1727047234.8837304,53,0.8053333163261414
1727047234.9083288,54,0.8049777746200562
1727047234.9327447,55,0.8051555752754211
1727047234.9616668,56,0.806755542755127
1727047234.9826114,57,0.806755542755127
1727047235.008542,58,0.8058666586875916
1727047235.0354698,59,0.8062222003936768
1727047235.0633953,60,0.8056889176368713
1727047235.0893247,61,0.8055111169815063
1727047235.1192455,62,0.8058666586875916
1727047235.1521578,63,0.8060444593429565
1727047235.1890588,64,0.8065778017044067
1727047235.2239685,65,0.8072888851165771
1727047235.2538857,66,0.8078222274780273
1727047235.279816,67,0.8080000281333923
1727047235.3047493,68,0.8078222274780273
1727047235.3326747,69,0.8085333108901978
1727047235.3596022,70,0.8080000281333923
1727047235.3855338,71,0.8076444268226624
1727047235.4094691,72,0.8072888851165771
1727047235.4334054,73,0.8069333434104919
1727047235.4553485,74,0.8071110844612122
1727047235.4762902,75,0.8071110844612122
1727047235.4992287,76,0.8078222274780273
1727047235.523166,77,0.8076444268226624
1727047235.5421143,78,0.8076444268226624
1727047235.5650537,79,0.8071110844612122
1727047235.5889893,80,0.8069333434104919
1727047235.611929,81,0.8076444268226624
1727047235.6328719,82,0.8078222274780273
1727047235.658802,83,0.8080000281333923
1727047235.6818001,84,0.8076444268226624
1727047235.703741,85,0.8076444268226624
1727047235.7286751,86,0.8080000281333923
1727047235.752611,87,0.8078222274780273
1727047235.7785418,88,0.8071110844612122
1727047235.803474,89,0.8074666857719421
1727047235.8304026,90,0.8078222274780273
1727047235.859326,91,0.8078222274780273
1727047235.8892446,92,0.8078222274780273
1727047235.9251497,93,0.8074666857719421
1727047235.9560661,94,0.8074666857719421
1727047235.9810002,95,0.8080000281333923
1727047236.0119169,96,0.8081777691841125
1727047236.039843,97,0.8080000281333923
1727047236.0627804,98,0.8078222274780273
1727047236.0877151,99,0.8076444268226624
